entry_timestamp,exit_timestamp,signal,option_type,strike,expiry,entry_premium,exit_premium,quantity,gross_pnl,fees,net_pnl,holding_time_hours,exit_reason,data_mode,cumulative_pnl
1757160000,1757167200,SELL,call,111100,2025-09-06,446.26745,392.69370000000004,441,23.63,9.8,13.83,2.0,expired_settlement,reconstructed,24327.35
1757167200,1757174400,SELL,call,111100,2025-09-06,388.7863,72.12885,442,139.96,9.82,130.14,2.0,expired_settlement,reconstructed,24457.49
1757174400,1757239200,SELL,call,112200,2025-09-07,586.7117,294.89715,434,126.65,9.74,116.91,18.0,supertrend_reversal,reconstructed,24574.4
1757383200,1757404800,SELL,call,112200,2025-09-09,648.8793,1256.217628083688,433,-262.98,9.72,-272.69,6.0,supertrend_reversal,reconstructed,24301.71
1757433600,1757491200,SELL,call,113300,2025-09-10,441.94915000000003,483.6990174286731,432,-18.04,9.79,-27.83,16.0,supertrend_reversal,reconstructed,24273.88
1757556000,1757592000,BUY,put,112700,2025-09-11,562.1650500000001,183.84465,572,216.4,12.89,203.51,10.0,expired_settlement,reconstructed,24477.39
1757592000,1757599200,BUY,put,113850,2025-09-11,564.0953499999999,217.1403,566,196.38,12.89,183.49,2.0,expired_settlement,reconstructed,24660.88
1757599200,1757678400,BUY,put,112700,2025-09-12,648.0435,59.496,569,334.88,12.83,322.06,22.0,expired_settlement,reconstructed,24982.94
1757678400,1757764800,BUY,put,113850,2025-09-13,995.8358000000001,70.82235,553,511.53,12.59,498.94,24.0,expired_settlement,reconstructed,25481.88
1757764800,1757772000,BUY,put,115000,2025-09-13,275.2568,226.91895,570,27.55,13.11,14.44,2.0,expired_settlement,reconstructed,25496.32
1757772000,1757851200,BUY,put,115000,2025-09-14,1082.33115,326.45414999999997,545,411.95,12.54,399.42,22.0,expired_settlement,reconstructed,25895.74
1757851200,1757858400,BUY,put,115000,2025-09-14,323.20585,374.25194999999997,568,-28.99,13.06,-42.06,2.0,expired_settlement,reconstructed,25853.68
1757858400,1757865600,BUY,put,115000,2025-09-14,370.52805,251.11935,567,67.7,13.04,54.66,2.0,expired_settlement,reconstructed,25908.34
1757916000,1757930400,BUY,put,115000,2025-09-15,359.32435,828.9441,567,-266.27,13.04,-279.32,4.0,supertrend_reversal,reconstructed,25629.02
1758002400,1758024000,BUY,put,115000,2025-09-16,532.59365,525.615,562,3.92,12.93,-9.0,6.0,expired_settlement,reconstructed,25620.02
1758024000,1758031200,BUY,put,115000,2025-09-16,520.385,427.75815,562,52.06,12.93,39.13,2.0,expired_settlement,reconstructed,25659.15
1758031200,1758038400,BUY,put,115000,2025-09-16,423.50185,60.782399999999996,565,204.94,13.0,191.94,2.0,expired_settlement,reconstructed,25851.09
1758038400,1758110400,BUY,put,115000,2025-09-17,963.0406,206.03504999999998,548,414.84,12.6,402.24,20.0,expired_settlement,reconstructed,26253.33
1758110400,1758117600,BUY,put,116150,2025-09-17,604.95005,548.01645,554,31.54,12.87,18.67,2.0,expired_settlement,reconstructed,26272.0
1758160800,1758196800,BUY,put,115000,2025-09-18,452.43645,78.40005000000001,564,210.96,12.97,197.98,10.0,expired_settlement,reconstructed,26469.98
1758196800,1758204000,BUY,put,116150,2025-09-18,294.49015,114.14789999999999,564,101.71,13.1,88.61,2.0,expired_settlement,reconstructed,26558.59
1758204000,1758211200,BUY,put,117300,2025-09-18,467.1525,231.21345004553604,553,130.47,12.97,117.5,2.0,expired_settlement,reconstructed,26676.09
1758211200,1758276000,BUY,put,116400,2025-09-19,883.6993,726.8369844479624,545,85.49,12.69,72.8,18.0,supertrend_reversal,reconstructed,26748.89
1758592800,1758614400,SELL,call,113300,2025-09-23,554.1752,706.4543912633845,430,-65.48,9.74,-75.22,6.0,supertrend_reversal,reconstructed,26673.67
1758650400,1758715200,SELL,call,113300,2025-09-24,706.5196500000001,482.9911180029824,427,95.45,9.68,85.77,18.0,expired_settlement,reconstructed,26759.44
1758780000,1758801600,SELL,call,113300,2025-09-25,311.85290000000003,74.8122,435,103.11,9.86,93.26,6.0,expired_settlement,reconstructed,26852.7
1758801600,1758808800,SELL,call,112200,2025-09-25,273.01804999999996,102.1884,440,75.17,9.87,65.29,2.0,expired_settlement,reconstructed,26917.99
1758808800,1758816000,SELL,call,111100,2025-09-25,422.6163,596.0152499999999,441,-76.47,9.8,-86.27,2.0,expired_settlement,reconstructed,26831.72
1758816000,1758888000,SELL,call,112200,2025-09-26,1019.1188,11.74845,426,429.14,9.56,419.58,20.0,expired_settlement,reconstructed,27251.3
1758888000,1758895200,SELL,call,110000,2025-09-26,253.03845,321.63014999999996,449,-30.8,9.88,-40.68,2.0,expired_settlement,reconstructed,27210.62
1758895200,1758902400,SELL,call,110000,2025-09-26,318.42985,37.134750000000004,448,126.02,9.86,116.16,2.0,expired_settlement,reconstructed,27326.78
1758902400,1758974400,SELL,call,110000,2025-09-27,847.71015,310.23345,437,234.88,9.61,225.26,20.0,expired_settlement,reconstructed,27552.04
1758974400,1758981600,SELL,call,110000,2025-09-27,307.14655,203.82405,448,46.29,9.86,36.43,2.0,expired_settlement,reconstructed,27588.47
1758981600,1759060800,SELL,call,110000,2025-09-28,1011.1389,328.1928,434,296.4,9.55,286.85,22.0,expired_settlement,reconstructed,27875.32
1759060800,1759068000,SELL,call,110000,2025-09-28,324.9272,305.95215,447,8.48,9.83,-1.35,2.0,expired_settlement,reconstructed,27873.97
1759068000,1759075200,SELL,call,110000,2025-09-28,302.90785,317.9217,448,-6.73,9.86,-16.58,2.0,expired_settlement,reconstructed,27857.39
1759197600,1759226400,BUY,put,113850,2025-09-30,770.2792499999999,1408.9296000000002,560,-357.64,12.75,-370.4,8.0,supertrend_reversal,reconstructed,27486.99
1759262400,1759320000,BUY,put,112700,2025-10-01,586.3734000000001,2.6331,571,333.32,12.87,320.45,16.0,expired_settlement,reconstructed,27807.44
1759320000,1759327200,BUY,put,116150,2025-10-01,382.8959,259.09905,561,69.45,13.03,56.42,2.0,expired_settlement,reconstructed,27863.86
1759327200,1759334400,BUY,put,116150,2025-10-01,256.52095,27.0144,565,129.67,13.12,116.55,2.0,expired_settlement,reconstructed,27980.41
1759334400,1759341600,BUY,put,117300,2025-10-01,297.8433,554.5,558,-143.21,13.09,-156.31,2.0,expired_settlement,reconstructed,27824.1
1759341600,1759406400,BUY,put,116150,2025-10-02,1041.61575,38.463975569920116,541,542.71,12.57,530.14,18.0,expired_settlement,reconstructed,28354.24
1759406400,1759492800,BUY,put,117600,2025-10-03,1002.4625,33.25545,536,519.49,12.61,506.89,24.0,expired_settlement,reconstructed,28861.13
1759492800,1759500000,BUY,put,120000,2025-10-03,510.36535,377.07599999999996,540,71.98,12.96,59.02,2.0,expired_settlement,reconstructed,28920.15
1759500000,1759507200,BUY,put,120000,2025-10-03,373.324,1.3567500000000001,544,202.35,13.06,189.29,2.0,expired_settlement,reconstructed,29109.44
1759507200,1759579200,BUY,put,120000,2025-10-04,577.9358000000001,101.63565,538,256.25,12.91,243.34,20.0,expired_settlement,reconstructed,29352.78
1759579200,1759586400,BUY,put,121200,2025-10-04,361.8616,145.86569999999998,539,116.42,13.07,103.36,2.0,expired_settlement,reconstructed,29456.14
1759586400,1759658400,BUY,put,121200,2025-10-05,987.3683500000001,190.68448586993588,521,415.07,12.63,402.44,20.0,supertrend_reversal,reconstructed,29858.58
1759752000,1759759200,BUY,put,123750,2025-10-06,488.3659,138.17745000000002,524,183.5,12.97,170.53,2.0,expired_settlement,reconstructed,30029.11
1759759200,1759824000,BUY,put,123750,2025-10-07,987.14945,955.12185,511,16.37,12.65,3.72,18.0,supertrend_reversal,reconstructed,30032.83
1759924800,1759932000,BUY,put,122500,2025-10-08,516.05675,514.3389,529,0.91,12.96,-12.05,2.0,expired_settlement,reconstructed,30020.78
1759932000,1759939200,BUY,put,122500,2025-10-08,509.2211,554.4169147009505,529,-23.91,12.96,-36.87,2.0,expired_settlement,reconstructed,29983.91
1759939200,1759996800,BUY,put,121200,2025-10-09,1008.70115,590.0556,521,218.11,12.63,205.49,16.0,supertrend_reversal,reconstructed,30189.4
1760133600,1760184000,BUY,put,111550,2025-10-11,501.3407,333.5642379268313,580,97.31,12.94,84.37,14.0,expired_settlement,reconstructed,30273.77
1760414400,1760443200,SELL,call,115000,2025-10-14,395.7115,4.207157451388002,427,167.17,9.82,157.35,8.0,expired_settlement,reconstructed,30431.12
1760443200,1760450400,SELL,call,112200,2025-10-14,251.87429999999998,102.6708,440,65.65,9.87,55.78,2.0,expired_settlement,reconstructed,30486.9
1760450400,1760457600,SELL,call,111100,2025-10-14,423.9894,1747.699043078118,441,-583.76,9.8,-593.55,2.0,expired_settlement,reconstructed,29893.35
1760544000,1760616000,SELL,call,113300,2025-10-16,425.4023,79.84725,433,149.63,9.81,139.81,20.0,expired_settlement,reconstructed,30033.16
1760616000,1760623200,SELL,call,112200,2025-10-16,286.88835,78.4302,439,91.51,9.85,81.66,2.0,expired_settlement,reconstructed,30114.82
1760623200,1760630400,SELL,call,111100,2025-10-16,351.72255,0.1005,442,155.42,9.82,145.6,2.0,expired_settlement,reconstructed,30260.42
1760630400,1760702400,SELL,call,111100,2025-10-17,387.79130000000004,0.044156442343592756,442,171.38,9.82,161.56,20.0,expired_settlement,reconstructed,30421.98
1760702400,1760709600,SELL,call,106050,2025-10-17,390.5972,343.66979999999995,462,21.68,9.8,11.88,2.0,expired_settlement,reconstructed,30433.86
1760709600,1760716800,SELL,call,106050,2025-10-17,340.2502,787.4878500000001,463,-207.07,9.82,-216.89,2.0,expired_settlement,reconstructed,30216.97
1760716800,1760738400,SELL,call,107100,2025-10-18,1097.8034,1188.32205,443,-40.1,9.49,-49.59,6.0,supertrend_reversal,reconstructed,30167.38
1761019200,1761048000,SELL,call,110000,2025-10-21,528.942,131.9766,443,175.86,9.75,166.11,8.0,expired_settlement,reconstructed,30333.49
1761048000,1761055200,SELL,call,108900,2025-10-21,428.88480000000004,266.45565,450,73.09,9.8,63.29,2.0,expired_settlement,reconstructed,30396.78
1761055200,1761062400,SELL,call,108900,2025-10-21,263.80435,4488.330001593226,453,-1913.71,9.87,-1923.58,2.0,expired_settlement,reconstructed,28473.2
1761084000,1761134400,SELL,call,113300,2025-10-22,309.2858,0.03015,435,134.53,9.86,124.67,14.0,expired_settlement,reconstructed,28597.87
1761134400,1761141600,SELL,call,107800,2025-10-22,457.13285,1090.71645,454,-287.65,9.79,-297.44,2.0,expired_settlement,reconstructed,28300.43
1761141600,1761148800,SELL,call,108900,2025-10-22,399.2935,119.32365,450,125.99,9.8,116.19,2.0,expired_settlement,reconstructed,28416.62
1761148800,1761213600,SELL,call,108900,2025-10-23,1037.9840000000002,983.54325,438,23.85,9.54,14.31,18.0,supertrend_reversal,reconstructed,28430.93
1761530400,1761566400,BUY,put,113850,2025-10-27,504.79335,152.66955,568,200.01,12.93,187.07,10.0,expired_settlement,reconstructed,28618.0
1761566400,1761573600,BUY,put,115000,2025-10-27,488.53505,403.39695,563,47.93,12.95,34.98,2.0,expired_settlement,reconstructed,28652.98
1761573600,1761580800,BUY,put,115000,2025-10-27,399.38304999999997,370.24199999999996,566,16.49,13.02,3.48,2.0,expired_settlement,reconstructed,28656.46
1761580800,1761602400,BUY,put,113850,2025-10-28,879.1621,987.9753,556,-60.5,12.66,-73.16,6.0,supertrend_reversal,reconstructed,28583.3
1761660000,1761667200,BUY,put,115000,2025-10-28,299.41540000000003,582.10605,569,-160.85,13.09,-173.94,2.0,expired_settlement,reconstructed,28409.36
1761667200,1761681600,BUY,put,113850,2025-10-29,1011.9946,1347.03165,552,-184.94,12.57,-197.51,4.0,supertrend_reversal,reconstructed,28211.85
1761811200,1761825600,BUY,put,110000,2025-10-30,304.32075000000003,783.5582999999999,595,-285.15,13.09,-298.24,4.0,expired_settlement,reconstructed,27913.61
1761825600,1761832800,BUY,put,108900,2025-10-30,289.43555,1396.3067999999998,601,-665.23,13.09,-678.32,2.0,expired_settlement,reconstructed,27235.29
1762135200,1762171200,SELL,call,111100,2025-11-03,444.09835,6.9445500000000004,441,192.78,9.8,182.99,10.0,expired_settlement,reconstructed,27418.28
1762171200,1762178400,SELL,call,107800,2025-11-03,564.3043,508.94205000000005,451,24.97,9.72,15.24,2.0,expired_settlement,reconstructed,27433.52
1762178400,1762257600,SELL,call,108900,2025-11-04,874.1473,0.641282889791743,441,385.22,9.6,375.61,22.0,expired_settlement,reconstructed,27809.13
1762257600,1762264800,SELL,call,105000,2025-11-04,373.69214999999997,100.71105,467,127.48,9.81,117.68,2.0,expired_settlement,reconstructed,27926.81
1762264800,1762272000,SELL,call,103950,2025-11-04,419.50195,56.852850000000004,471,170.81,9.79,161.02,2.0,expired_settlement,reconstructed,28087.83
1762272000,1762315200,SELL,call,106050,2025-11-05,294.3807,36.0214582431501,464,119.88,9.84,110.04,12.0,supertrend_reversal,reconstructed,28197.87
1762444800,1762452000,SELL,call,102000,2025-11-06,287.6744,0.0,483,138.95,9.85,129.09,2.0,expired_settlement,reconstructed,28326.96
1762452000,1762516800,SELL,call,103000,2025-11-07,648.25245,16.87395,470,296.75,9.68,287.07,18.0,expired_settlement,reconstructed,28614.03
1762516800,1762524000,SELL,call,101000,2025-11-07,296.77864999999997,179.69400000000002,487,57.02,9.84,47.18,2.0,expired_settlement,reconstructed,28661.21
1762524000,1762538400,SELL,call,102000,2025-11-08,573.14985,1359.3228,476,-374.22,9.71,-383.93,4.0,supertrend_reversal,reconstructed,28277.28
1762603200,1762610400,SELL,call,102000,2025-11-08,470.4957,342.73515,479,61.2,9.77,51.43,2.0,expired_settlement,reconstructed,28328.71
1762610400,1762617600,SELL,call,102000,2025-11-08,339.32484999999997,163.66424999999998,482,84.67,9.83,74.84,2.0,expired_settlement,reconstructed,28403.55
1762617600,1762689600,SELL,call,103000,2025-11-09,663.864,255.9132,470,191.74,9.68,182.05,20.0,expired_settlement,reconstructed,28585.6
1762689600,1762696800,SELL,call,103000,2025-11-09,253.36679999999998,399.9258352732963,479,-70.2,9.87,-80.07,2.0,expired_settlement,reconstructed,28505.53
1762696800,1762704000,SELL,call,102900,2025-11-09,443.32225,879.8775,475,-207.36,9.78,-217.14,2.0,expired_settlement,reconstructed,28288.39
1762848000,1762862400,SELL,call,106050,2025-11-11,279.73429999999996,272.92785,465,3.16,9.86,-6.7,4.0,expired_settlement,reconstructed,28281.69
1762862400,1762869600,SELL,call,106050,2025-11-11,270.21215,37.195049999999995,465,108.35,9.86,98.49,2.0,expired_settlement,reconstructed,28380.18
1762869600,1762941600,SELL,call,106050,2025-11-12,617.0591999999999,163.64415000000002,458,207.66,9.71,197.95,20.0,supertrend_reversal,reconstructed,28578.13
1762963200,1763013600,SELL,call,105000,2025-11-13,289.4057,203.16075,469,40.45,9.85,30.6,14.0,supertrend_reversal,reconstructed,28608.73
1763049600,1763121600,SELL,call,104000,2025-11-14,321.43475,1.3831908780481683e-06,473,152.04,9.84,142.2,20.0,expired_settlement,reconstructed,28750.93
1763121600,1763208000,SELL,call,98800,2025-11-15,338.04130000000004,4.4018999999999995,497,165.82,9.82,156.0,24.0,expired_settlement,reconstructed,28906.93
1763208000,1763215200,SELL,call,95950,2025-11-15,395.10454999999996,645.6924,510,-127.8,9.79,-137.59,2.0,expired_settlement,reconstructed,28769.34
1763215200,1763294400,SELL,call,96900,2025-11-16,922.365,114.9318,492,397.26,9.53,387.72,22.0,expired_settlement,reconstructed,29157.06
1763294400,1763301600,SELL,call,95950,2025-11-16,367.12515,196.29659999999998,511,87.29,9.81,77.49,2.0,expired_settlement,reconstructed,29234.55
1763301600,1763352000,SELL,call,96900,2025-11-17,571.8464,306.5049,501,132.94,9.71,123.23,14.0,supertrend_reversal,reconstructed,29357.78
1763388000,1763395200,SELL,call,94050,2025-11-17,350.28975,213.23084999999998,521,71.41,9.8,61.61,2.0,expired_settlement,reconstructed,29419.39
1763395200,1763467200,SELL,call,95950,2025-11-18,387.97040000000004,0.08887043195976013,510,197.82,9.79,188.03,20.0,expired_settlement,reconstructed,29607.42
1763467200,1763474400,SELL,call,91800,2025-11-18,358.9164,251.01885000000001,534,57.62,9.8,47.81,2.0,expired_settlement,reconstructed,29655.23
1763474400,1763481600,SELL,call,91800,2025-11-19,953.85675,1712.9613895260886,517,-392.46,9.49,-401.95,2.0,supertrend_reversal,reconstructed,29253.28
1763532000,1763553600,SELL,call,90900,2025-11-19,505.29085,781.7694,535,-147.92,9.73,-157.64,6.0,expired_settlement,reconstructed,29095.64
1763553600,1763560800,SELL,call,91800,2025-11-19,319.94225,224.04465000000002,535,51.31,9.82,41.48,2.0,expired_settlement,reconstructed,29137.12
1763560800,1763596800,SELL,call,92700,2025-11-20,585.80625,434.6625,522,78.9,9.68,69.22,10.0,supertrend_reversal,reconstructed,29206.34
1763654400,1763726400,SELL,call,91800,2025-11-21,366.51820000000004,-8.911409110634594e-13,533,195.35,9.79,185.57,20.0,expired_settlement,reconstructed,29391.91
1763726400,1763733600,SELL,call,82400,2025-11-21,400.8656,1693.5856911182905,592,-765.29,9.76,-775.05,2.0,expired_settlement,reconstructed,28616.86
1763733600,1763740800,SELL,call,84150,2025-11-21,330.02160000000003,4.21095,582,189.62,9.8,179.83,2.0,expired_settlement,reconstructed,28796.69
1763740800,1763762400,SELL,call,85000,2025-11-22,276.7891,962.79,578,-396.51,9.83,-406.33,6.0,supertrend_reversal,reconstructed,28390.36
1763978400,1763985600,SELL,call,86700,2025-11-24,248.8893,282.50550000000004,568,-19.09,9.85,-28.94,2.0,expired_settlement,reconstructed,28361.42
1763985600,1763992800,SELL,call,86700,2025-11-24,279.6945,159.38295,567,68.22,9.83,58.38,2.0,expired_settlement,reconstructed,28419.8
1763992800,1764007200,SELL,call,87550,2025-11-25,500.07705,1440.8269593409861,555,-522.12,9.72,-531.83,4.0,supertrend_reversal,reconstructed,27887.97
1764079200,1764158400,SELL,call,88400,2025-11-26,528.4445000000001,81.73665,549,245.24,9.71,235.54,22.0,expired_settlement,reconstructed,28123.51
1764158400,1764165600,SELL,call,87550,2025-11-26,272.20215,197.57295,562,41.94,9.84,32.1,2.0,expired_settlement,reconstructed,28155.61
1764165600,1764180000,SELL,call,88400,2025-11-27,545.5784000000001,1873.1739542879923,548,-727.52,9.69,-737.21,4.0,supertrend_reversal,reconstructed,27418.4
1764295200,1764331200,BUY,put,90000,2025-11-28,505.062,83.81700000000001,713,300.35,12.83,287.51,10.0,expired_settlement,reconstructed,27705.91
1764331200,1764338400,BUY,put,90900,2025-11-28,291.4355,34.833299999999994,717,183.98,13.04,170.95,2.0,expired_settlement,reconstructed,27876.86
1764338400,1764352800,BUY,put,90900,2025-11-29,547.25995,1177.4178,704,-443.63,12.8,-456.43,4.0,supertrend_reversal,reconstructed,27420.43
1764511200,1764547200,BUY,put,90900,2025-12-01,749.82205,1208.2914,694,-318.18,12.62,-330.79,10.0,supertrend_reversal,reconstructed,27089.64
1764626400,1764676800,BUY,put,85000,2025-12-02,358.31940000000003,11.085149999999999,762,264.59,12.95,251.64,14.0,expired_settlement,reconstructed,27341.28
1764676800,1764763200,BUY,put,85850,2025-12-03,512.8827,7.602481517342274e-07,746,382.61,12.81,369.8,24.0,expired_settlement,reconstructed,27711.08
1764763200,1764849600,BUY,put,92150,2025-12-04,810.51705,219.09,683,403.94,12.59,391.36,24.0,expired_settlement,reconstructed,28102.44
1764849600,1764878400,BUY,put,92150,2025-12-05,834.89455,1109.2744471164804,682,-187.13,12.57,-199.7,8.0,supertrend_reversal,reconstructed,27902.74
1765130400,1765195200,BUY,put,89100,2025-12-08,359.5134,4.99485,728,258.09,12.97,245.12,18.0,expired_settlement,reconstructed,28147.86
1765195200,1765202400,BUY,put,91800,2025-12-08,439.38205,614.4369,703,-123.06,12.91,-135.97,2.0,expired_settlement,reconstructed,28011.89
1765202400,1765209600,BUY,put,90900,2025-12-09,869.7692999999999,1638.3912,689,-529.58,12.53,-542.11,2.0,supertrend_reversal,reconstructed,27469.78
1765296000,1765332000,BUY,put,90250,2025-12-10,272.32155,190.3022643617238,724,59.38,13.07,46.31,10.0,supertrend_reversal,reconstructed,27516.09
1765490400,1765540800,BUY,put,91200,2025-12-12,348.64799999999997,118.26682344090719,712,164.03,12.99,151.04,14.0,expired_settlement,reconstructed,27667.13
1765540800,1765548000,BUY,put,91800,2025-12-12,263.4362,212.32635000000002,712,36.39,13.07,23.32,2.0,expired_settlement,reconstructed,27690.45
1765548000,1765555200,BUY,put,90900,2025-12-13,567.97585,1649.61705,703,-760.39,12.78,-773.17,2.0,supertrend_reversal,reconstructed,26917.28
1765764000,1765800000,BUY,put,88200,2025-12-15,412.3678,75.84735,732,246.33,12.91,233.42,10.0,expired_settlement,reconstructed,27150.7
1765800000,1765807200,BUY,put,89100,2025-12-15,275.0777,262.2246,733,9.42,13.06,-3.64,2.0,expired_settlement,reconstructed,27147.06
1765807200,1765814400,BUY,put,89100,2025-12-15,259.6154,2104.549697196571,733,-1352.34,13.06,-1365.4,2.0,expired_settlement,reconstructed,25781.66
1765850400,1765886400,SELL,call,86700,2025-12-16,443.40184999999997,789.69885,562,-194.62,9.75,-204.36,10.0,expired_settlement,reconstructed,25577.3
1765965600,1765972800,SELL,call,86700,2025-12-17,414.12895,614.9193,563,-113.04,9.76,-122.81,2.0,expired_settlement,reconstructed,25454.49
1765972800,1766059200,SELL,call,87550,2025-12-18,831.7802,344.4336,545,265.6,9.54,256.06,24.0,expired_settlement,reconstructed,25710.55
1766059200,1766066400,SELL,call,87550,2025-12-18,341.00640000000004,1312.4953040865594,560,-544.03,9.81,-553.84,2.0,expired_settlement,reconstructed,25156.71
1766080800,1766124000,SELL,call,88400,2025-12-19,307.5147,234.98909999999998,555,40.25,9.81,30.44,12.0,supertrend_reversal,reconstructed,25187.15
1766325600,1766390400,SELL,call,89100,2025-12-22,506.1565,665.4105000000001,545,-86.79,9.71,-96.51,18.0,supertrend_reversal,reconstructed,25090.64
1766433600,1766491200,SELL,call,90000,2025-12-23,282.27155,18.5925,546,143.97,9.83,134.14,16.0,expired_settlement,reconstructed,25224.78
1766491200,1766498400,SELL,call,88200,2025-12-23,316.59905,151.9158,556,91.56,9.81,81.76,2.0,expired_settlement,reconstructed,25306.54
1766498400,1766577600,SELL,call,88200,2025-12-24,793.00505,133.3859448670341,542,357.51,9.56,347.95,22.0,expired_settlement,reconstructed,25654.49
1766577600,1766584800,SELL,call,87550,2025-12-24,313.2061,256.3755,561,31.88,9.82,22.06,2.0,expired_settlement,reconstructed,25676.55
1766584800,1766592000,SELL,call,87550,2025-12-24,253.8245,70.42035,562,103.07,9.84,93.23,2.0,expired_settlement,reconstructed,25769.78
1766592000,1766664000,SELL,call,87550,2025-12-25,786.29875,456.21975,546,180.22,9.56,170.66,20.0,expired_settlement,reconstructed,25940.44
1766664000,1766671200,SELL,call,87550,2025-12-25,451.68025,415.0802068226939,556,20.35,9.74,10.61,2.0,expired_settlement,reconstructed,25951.05
1766671200,1766678400,SELL,call,88200,2025-12-26,805.6614500000001,1126.25325,542,-173.76,9.56,-183.32,2.0,supertrend_reversal,reconstructed,25767.73
1766707200,1766721600,SELL,call,88400,2025-12-26,386.50775,987.3330665327346,553,-332.26,9.78,-342.03,4.0,supertrend_reversal,reconstructed,25425.7
1766764800,1766836800,SELL,call,89250,2025-12-27,302.9775,37.164899999999996,550,146.2,9.82,136.38,20.0,expired_settlement,reconstructed,25562.08
1766836800,1766844000,SELL,call,87550,2025-12-27,427.2928,323.35875,557,57.89,9.75,48.14,2.0,expired_settlement,reconstructed,25610.22
1766844000,1766851200,SELL,call,87550,2025-12-27,320.14125,239.74411952493287,560,45.02,9.81,35.22,2.0,expired_settlement,reconstructed,25645.44
1766851200,1766923200,SELL,call,88200,2025-12-28,733.18565,334.13235000000003,544,217.08,9.6,207.49,20.0,expired_settlement,reconstructed,25852.93
1766923200,1766930400,SELL,call,88200,2025-12-28,330.80765,245.29035,556,47.55,9.81,37.74,2.0,expired_settlement,reconstructed,25890.67
1766930400,1766973600,SELL,call,88200,2025-12-29,921.5292,938.55945,538,-9.16,9.49,-18.65,12.0,supertrend_reversal,reconstructed,25872.02
1767002400,1767009600,SELL,call,88200,2025-12-29,503.7287,223.65269999999998,551,154.32,9.72,144.6,2.0,expired_settlement,reconstructed,26016.62
1767009600,1767088800,SELL,call,89100,2025-12-30,509.31065,172.9203,545,183.33,9.71,173.62,22.0,supertrend_reversal,reconstructed,26190.24
1767196800,1767211200,SELL,call,89100,2026-01-01,558.2945,372.4932,544,101.08,9.69,91.38,4.0,end_of_backtest,reconstructed,26281.62
